id,created_at,text
873451036287000577,2017-06-10 08:05:29,b'RT @aleqes: @katyperry watching you ignoring me at 5am in brazil #kpwww https://t.co/Sl3whjSB2m'
873432455117643776,2017-06-10 06:51:39,b'What should wake Katy up tomorrow morning?'
873410730007052288,2017-06-10 05:25:19,b'Be a #WITNESS: https://t.co/EJOsFazFtu @YouTube -TeamKP https://t.co/ks7jpNpnLg'
873404527541575687,2017-06-10 05:00:41,b'\xf0\x9f\x94\xa5\xf0\x9f\x91\xbd #KPWWW #TeamKaty https://t.co/drOlCjfyeh'
873381070149795840,2017-06-10 03:27:28,"b""RT @ItsSlatyKaty: usual me, being EXTRA at my local Target for Latey Perry &amp; she prob won't even notice but hey \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f GO BUY #WITNESS\xc2\xa0 TODA\xe2\x80\xa6"""
873380257599848448,2017-06-10 03:24:14,"b""\xf0\x9f\x91\x81 @CookingClemente's Rose &amp; Thorn dinner on #KPWWW @withlovecleo @miamoretti @Sia @DitaVonTeese @PattyJenks\xe2\x80\xa6 https://t.co/bGlHFICf66"""
873349870735589376,2017-06-10 01:23:29,b'Next on #KPWWW: A chat with @neiltyson for @StarTalkRadio @YouTube https://t.co/EJOsFazFtu -TeamKP https://t.co/5Ye73gGoFR'
873330141144899584,2017-06-10 00:05:05,b'Coming up on #KPWWW: @VICELAND THE THERAPIST. See it on @YouTube at https://t.co/EJOsFazFtu -TeamKP https://t.co/i0VHASHASk'
873318807011340288,2017-06-09 23:20:03,"b""It's been an incredible journey so far. The evolution continues. #WITNESS on @AppleMusic. https://t.co/0wivTsjzUw -\xe2\x80\xa6 https://t.co/AyOCyhHK3N"""
873299632113291268,2017-06-09 22:03:52,b'RT @KatysMemes: @katyperry I know why you love doing yoga https://t.co/al6CK5iWB5'
873298677393051648,2017-06-09 22:00:04,b'@shannonwoodward I miss you'
873298415928709120,2017-06-09 21:59:02,"b""RT @juanruizj: The Pop album i didn't knew I needed Thanks @katyperry. I was a #WITNESS of all this.\nWitness is out now EVERYWHERE!!!!!! ht\xe2\x80\xa6"""
873274225833820160,2017-06-09 20:22:54,b'DID YOU #WITNESS THE @TWITTER EMOJI #KATYCATS?'
873261346703327232,2017-06-09 19:31:44,b'1 more special giveaway only today &amp; only for CA residents! Post #dinner and #kpsweepstakes to win a seat at a dinner party w/KP Sun Night!'
873253776546811904,2017-06-09 19:01:39,b'Use #kpsweepstakes on IG or Twitter to see the finale concert on 6/12 @ 4p PT!  You have to get to LA on your own but it will be worth it!'
873236592483155968,2017-06-09 17:53:22,b'Are you #COVERGIRLMADE? Show Public Display of Application for a chance to win tour tix https://t.co/yAePslxpXw #projectPDA #contest -TeamKP'
873227819999928320,2017-06-09 17:18:30,"b'#AskAlexa to ""Play the Song of the Day"" for a special surprise \xf0\x9f\x99\x83 #WITNESS    https://t.co/wFQGT293Kk -Team Katy'"
873208725842018304,2017-06-09 16:02:38,b'Today on #KPWWW https://t.co/EJOsFazFtu -Team Katy https://t.co/UBh9v7EEgL'
873201640181972992,2017-06-09 15:34:28,b'https://t.co/LSIyAkUK9s'
873178951329251329,2017-06-09 14:04:19,b'#WITNESS IS #1 ON @AppleMusic! -Team Katy'
873095901912354816,2017-06-09 08:34:19,"b'Seeing double in LONDON \xf0\x9f\x91\x80\xf0\x9f\x91\x80\nSecond show added on Friday, 15 June 2018! https://t.co/9B7bkFBdRb https://t.co/XSObY34n6Q'"
873088318929424384,2017-06-09 08:04:11,b'Witness your way through the UK + Europe \xf0\x9f\x91\x81 Tickets are on sale now! \xf0\x9f\x87\xac\xf0\x9f\x87\xa7\xf0\x9f\x87\xab\xf0\x9f\x87\xb7\xf0\x9f\x87\xb3\xf0\x9f\x87\xb1\xf0\x9f\x87\xb8\xf0\x9f\x87\xaa\xf0\x9f\x87\xa9\xf0\x9f\x87\xaa\xf0\x9f\x87\xa7\xf0\x9f\x87\xaa\xf0\x9f\x87\xa8\xf0\x9f\x87\xad\xf0\x9f\x87\xa9\xf0\x9f\x87\xb0\xf0\x9f\x87\xa6\xf0\x9f\x87\xb9\xf0\x9f\x87\xae\xf0\x9f\x87\xb9 https://t.co/fz83TjrJUr https://t.co/OXx0rdomyt'
873082329635344385,2017-06-09 07:40:23,b'love this https://t.co/gscbhlVAFs'
873082089372917761,2017-06-09 07:39:25,b'Hiiii Leeeeeeee https://t.co/WxvaQGbrvx'
873081983852716032,2017-06-09 07:39:00,b'Thanks and me too! Tomorrow is gonna be so fun... I should sleep now... https://t.co/eKcjHOnPQm'
873081248717066241,2017-06-09 07:36:05,b'@giulianaclari So many but I was just taking Magnesium which is a fantastic mellower'
873080848295223298,2017-06-09 07:34:29,b'@DaveAbetic But alls been said and done will we ever really close this case \xf0\x9f\x98\x94'
873080584989327361,2017-06-09 07:33:27,b'Adorbies \xe2\x9d\xa4\xef\xb8\x8f https://t.co/f2z20YHip7'
873065162449723392,2017-06-09 06:32:10,b'KP is taking more questions LIVE @YouTube right now! https://t.co/EJOsFazFtu #KPWWW - Team KP'
873051106871394304,2017-06-09 05:36:19,b'What should wake Katy up tomorrow morning?'
873048040868687872,2017-06-09 05:24:08,b'https://t.co/LSIyAkUK9s'
873041285862440961,2017-06-09 04:57:17,b'KP is taking questions LIVE right now! https://t.co/EJOsFazFtu #KPWWW'
873032319057108993,2017-06-09 04:21:39,b'\xf0\x9f\x91\x81LIVE\xf0\x9f\x91\x81 https://t.co/EJOsFazFtu #KPWWW \n-Team KP https://t.co/mWRGQerVDu'
873027472232554498,2017-06-09 04:02:24,b'#WITNESS IS OUT NOW EVERYWHERE\xe2\x9d\x97\xef\xb8\x8f-Team Katy\nhttps://t.co/3d4ClAR3Qu'
873011827415719936,2017-06-09 03:00:14,b'WILL YOU BE MY #WITNESS? https://t.co/EJOsFazFtu #KPWWW https://t.co/Qx7ZIdyFtZ'
873009008965058560,2017-06-09 02:49:02,b'#WITNESS 8 SONGS AT 8 PDT\xe2\x9d\x97\xef\xb8\x8fhttps://t.co/EJOsFazFtu'
872993731447631872,2017-06-09 01:48:19,b'\xe2\x9a\xa1\xef\xb8\x8f https://t.co/tKeMQ1utcH'
872967306569068545,2017-06-09 00:03:19,"b""IT'S YOUR TURN UK &amp; EUROPE! #WITNESS https://t.co/dUJtVfmCHA"""
872960765627482113,2017-06-08 23:37:20,"b""@cheznotemily who said it's for my fans ?"""
872954233498226688,2017-06-08 23:11:22,b'8PM PDT\xe2\x9d\x97\xef\xb8\x8fhttps://t.co/tiEjd4ncWZ https://t.co/CJXcCxADzn'
872892126366793728,2017-06-08 19:04:35,"b""AUSTRALIA, NEW ZEALAND, ASIA IT'S TIME FOR YOU TO #WITNESS THE ALBUM OUT NOW https://t.co/dUJtVfmCHA"""
872872101073502208,2017-06-08 17:45:00,b'ALSO TODAY IS MAYBE THE MOST LITTY THURSDAY EVER'
872871409558540288,2017-06-08 17:42:15,"b""\xf0\x9f\x91\x81I'M WIDE AWAKE \xf0\x9f\x91\x81"""
872815739291312128,2017-06-08 14:01:03,"b""FIVE NEW SHOWS ADDED \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 + \xf0\x9f\x87\xa8\xf0\x9f\x87\xa6! Can't wait to share these \xf0\x9f\x91\x81opening nights w/ YOU in even more cities \xe2\x9d\xa4 \xf0\x9f\x8e\x9f on sale 6/16\xe2\x80\xa6 https://t.co/3lFMtTVLlQ"""
872728983145562112,2017-06-08 08:16:18,b'@ScorpioMystique 6/7 on point \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb'
872727833554034688,2017-06-08 08:11:44,"b""(also so busy round here, didn't even have time to shower which is v rare 4 this animal)"""
872727498022240260,2017-06-08 08:10:24,b'HAPPY INTERNATIONAL ROLLOUT OF #WITNESS\xe2\x9d\x97\xef\xb8\x8fHope you enjoy \xf0\x9f\x91\x81 U L8ER 4 THE COUNT \xe2\xac\x87\xef\xb8\x8f on @YouTube \xe2\x9d\xa4\xef\xb8\x8fu &amp; thank u\xe2\x9d\xa4\xef\xb8\x8f'
872723742031454209,2017-06-08 07:55:29,"b""@dreaminwkaty TBT also you're bizarre just like me \xf0\x9f\x92\x81\xf0\x9f\x8f\xbc"""
872723456101502976,2017-06-08 07:54:21,b'@nickdgriffith Like 8 pacific time \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f'
872723254208634880,2017-06-08 07:53:32,b'@alisiaamourlas call me Katheryn and I will'
872723120645218306,2017-06-08 07:53:01,b'@Jaxxgv no cause they will just fly off'
872723025325457408,2017-06-08 07:52:38,b'@Shakira_Fan_MEs Welcome! We love @shakira too \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb'
872720576971919362,2017-06-08 07:42:54,b'@ThinkingOfKaty_ Or is it Witness World Wide...'
872720468637138945,2017-06-08 07:42:28,b'@Alex110799 imma have to quit u bb'
872720341419741188,2017-06-08 07:41:58,"b""@MiguelKatyCat but I'm like child on Christmas Eve tho"""
872720029543940096,2017-06-08 07:40:44,"b'@perrypeituda im having brain freeze and saying ""cold cold cold""'"
872719723401666562,2017-06-08 07:39:31,b'@katyshellokitty tune into tomorrow \xf0\x9f\x91\x81'
872710188981026817,2017-06-08 07:01:37,b'https://t.co/tiEjd4ncWZ https://t.co/Har7vbVsc1'
872667437392551937,2017-06-08 04:11:45,b'The countdown starts now: 24 hours until you can \xf0\x9f\x91\x81 WITNESS \xf0\x9f\x91\x81 the album\xe2\x9d\x97 https://t.co/Ly46qniOgF'
872636824358801408,2017-06-08 02:10:06,"b""RT if you've ever cried during yoga \xf0\x9f\x98\xb3"""
872612418588778496,2017-06-08 00:33:07,b'WILL YOU BE MY #WITNESS? \xf0\x9f\x91\x81 https://t.co/A0jKY05deq'
872518443714527232,2017-06-07 18:19:42,b'2 more days til you can \xf0\x9f\x91\x81 WITNESS \xf0\x9f\x91\x81 the album\xe2\x9d\x97\xef\xb8\x8fPre-order #WITNESS at https://t.co/3d4ClAR3Qu https://t.co/lwjV7K80Hc'
872498662022295552,2017-06-07 17:01:05,b'\xf0\x9f\x91\x81 know you\xe2\x80\x99re hungry for new \xf0\x9f\x8e\xb6 so there\xe2\x80\x99s a lil surprise in @Postmates\xe2\x9d\x97\xef\xb8\x8f https://t.co/zphaHzTuaL #WITNESS'
872331718027616256,2017-06-07 05:57:43,b'team work makes the dream werk \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb#WITNESS https://t.co/i6fn6OzxQK'
